YearWeek,Station,DelayCategory,Minutes_NORM_to_DepDelayMin,Flights_Affected,Share_of_DepDelayMin,DepDelayTotal_PosOnly_Min,DelayBasis
2025-W37,NXF,OCC,46.0,3,0.05158989037136508,891.4,PosOnly
2025-W37,NXF,ATC,73.6,4,0.0825667292305518,891.4,PosOnly
2025-W37,NXF,Weather,44.0,2,0.04933669327612673,891.4,PosOnly
2025-W37,NXF,Other,97.7,6,0.1096505528828703,891.4,PosOnly
2025-W38,NXF,Late Arrival,148.6,9,0.5092811942179739,291.8,PosOnly
2025-W38,NXF,Ground Ops,57.1,3,0.19553522133157594,291.8,PosOnly
2025-W38,NXF,Engineering,18.1,1,0.06196488145986362,291.8,PosOnly
2025-W38,NXF,OCC,16.5,1,0.056711830595602995,291.8,PosOnly
2025-W38,NXF,ATC,26.9,1,0.09219506611301331,291.8,PosOnly
2025-W38,NXF,Weather,19.1,1,0.06546316255181431,291.8,PosOnly
2025-W38,NXF,Other,5.5,1,0.018848643730155934,291.8,PosOnly
2025-W39,NXF,Late Arrival,413.5,27,0.47566812928801994,869.4,PosOnly
2025-W39,NXF,Ground Ops,199.4,13,0.22936429559033927,869.4,PosOnly
2025-W39,NXF,Engineering,55.8,3,0.06416844114883646,869.4,PosOnly
2025-W39,NXF,OCC,61.7,4,0.0709808785686503,869.4,PosOnly
2025-W39,NXF,ATC,78.7,5,0.09054049049867792,869.4,PosOnly
2025-W39,NXF,Weather,48.5,3,0.055740025283307154,869.4,PosOnly
2025-W39,NXF,Other,11.8,1,0.01353773962216892,869.4,PosOnly
2025-W40,NXF,Late Arrival,248.3,16,0.4610321059301935,538.6,PosOnly
2025-W40,NXF,Ground Ops,133.4,8,0.24759394632184165,538.6,PosOnly
2025-W40,NXF,Engineering,35.2,2,0.06539372284302096,538.6,PosOnly
2025-W40,NXF,OCC,27.7,1,0.05136083811769407,538.6,PosOnly
2025-W40,NXF,ATC,44.8,2,0.08310530804930176,538.6,PosOnly
2025-W40,NXF,Weather,29.7,1,0.055089857597128054,538.6,PosOnly
2025-W40,NXF,Other,19.6,1,0.03642422114082006,538.6,PosOnly
2025-W41,NXF,Late Arrival,402.9,26,0.45812695155310895,879.5,PosOnly
2025-W41,NXF,Ground Ops,197.0,13,0.224024799454865,879.5,PosOnly
2025-W41,NXF,Engineering,55.2,3,0.0627456530759955,879.5,PosOnly
2025-W41,NXF,OCC,57.8,3,0.06567386767634578,879.5,PosOnly
2025-W41,NXF,ATC,71.4,4,0.08116167803686988,879.5,PosOnly
2025-W41,NXF,Weather,43.9,2,0.04986830951429478,879.5,PosOnly
2025-W41,NXF,Other,51.4,3,0.058398740688520134,879.5,PosOnly
2025-W42,NXF,Late Arrival,454.9,30,0.49668735144943843,915.9,PosOnly
2025-W42,NXF,Ground Ops,201.9,13,0.22042865677731993,915.9,PosOnly
2025-W42,NXF,Engineering,50.7,3,0.05538257635013376,915.9,PosOnly
2025-W42,NXF,OCC,53.4,3,0.05835220726292492,915.9,PosOnly
2025-W42,NXF,ATC,82.0,5,0.0895419244132604,915.9,PosOnly
2025-W42,NXF,Weather,46.1,3,0.05038643366083275,915.9,PosOnly
2025-W42,NXF,Other,26.8,1,0.029220850086089878,915.9,PosOnly
2025-W43,NXF,Late Arrival,290.7,19,0.4594535563275842,632.6,PosOnly
2025-W43,NXF,Ground Ops,131.3,8,0.2075348189958524,632.6,PosOnly
2025-W43,NXF,Engineering,30.3,2,0.047881393603622174,632.6,PosOnly
2025-W43,NXF,OCC,29.9,1,0.0473261005180551,632.6,PosOnly
2025-W43,NXF,ATC,59.0,3,0.09323125639026181,632.6,PosOnly
2025-W43,NXF,Weather,42.2,2,0.06678118236131772,632.6,PosOnly
2025-W43,NXF,Other,49.2,3,0.07779169180330653,632.6,PosOnly
2025-W44,NXF,Late Arrival,199.3,13,0.4507090536139021,442.3,PosOnly
2025-W44,NXF,Ground Ops,105.5,7,0.23850476636011594,442.3,PosOnly
2025-W44,NXF,Engineering,32.4,2,0.07333885510102643,442.3,PosOnly
2025-W44,NXF,OCC,29.9,1,0.06753363665011397,442.3,PosOnly
2025-W44,NXF,ATC,47.5,3,0.10746190811268896,442.3,PosOnly
2025-W44,NXF,Weather,23.7,1,0.053647756820029174,442.3,PosOnly
2025-W44,NXF,Other,3.9,1,0.00880402334212338,442.3,PosOnly
2025-W45,NXF,Late Arrival,240.7,16,0.4979673202474004,483.4,PosOnly
2025-W45,NXF,Ground Ops,95.2,6,0.19692950438795734,483.4,PosOnly
2025-W45,NXF,Engineering,23.8,1,0.04929568144627845,483.4,PosOnly
2025-W45,NXF,OCC,32.8,2,0.06793143159947419,483.4,PosOnly
2025-W45,NXF,ATC,46.6,3,0.0964693419958838,483.4,PosOnly
2025-W45,NXF,Weather,33.0,2,0.06833588997557878,483.4,PosOnly
2025-W45,NXF,Other,11.2,1,0.023070830347427018,483.4,PosOnly
2025-W46,NXF,Late Arrival,411.5,27,0.4519840639399979,910.4,PosOnly
2025-W46,NXF,Ground Ops,169.9,11,0.18664043116077988,910.4,PosOnly
2025-W46,NXF,Engineering,51.3,3,0.05638701211217981,910.4,PosOnly
2025-W46,NXF,OCC,56.8,3,0.06243120973174236,910.4,PosOnly
2025-W46,NXF,ATC,93.1,6,0.1022133606433438,910.4,PosOnly
2025-W46,NXF,Weather,61.7,4,0.06780791087679,910.4,PosOnly
2025-W46,NXF,Other,66.0,4,0.07253601153516637,910.4,PosOnly
2025-W47,NXF,Late Arrival,467.0,31,0.4866396693491425,959.6,PosOnly
2025-W47,NXF,Ground Ops,205.3,13,0.21390332647584404,959.6,PosOnly
2025-W47,NXF,Engineering,51.2,3,0.05337342813959264,959.6,PosOnly
2025-W47,NXF,OCC,58.5,3,0.06100232073843636,959.6,PosOnly
2025-W47,NXF,ATC,102.9,6,0.10721592120009837,959.6,PosOnly
2025-W47,NXF,Weather,63.7,4,0.06633972642978114,959.6,PosOnly
2025-W47,NXF,Other,11.1,1,0.011525607667104976,959.6,PosOnly
2025-W48,NXF,Late Arrival,301.2,20,0.4961192303931399,607.1,PosOnly
2025-W48,NXF,Ground Ops,116.0,7,0.19102462502224712,607.1,PosOnly
2025-W48,NXF,Engineering,29.8,1,0.04900434430397171,607.1,PosOnly
2025-W48,NXF,OCC,38.4,2,0.06320818643330382,607.1,PosOnly
2025-W48,NXF,ATC,51.0,3,0.08401931657687023,607.1,PosOnly
2025-W48,NXF,Weather,33.6,2,0.055335188875021694,607.1,PosOnly
2025-W48,NXF,Other,37.2,2,0.0612891083954456,607.1,PosOnly
2025-W49,NXF,Late Arrival,307.4,20,0.5102537386468223,602.4,PosOnly
2025-W49,NXF,Ground Ops,116.4,7,0.1932255436558537,602.4,PosOnly
2025-W49,NXF,Engineering,33.4,2,0.05539539861999257,602.4,PosOnly
2025-W49,NXF,OCC,39.4,2,0.06535297786214109,602.4,PosOnly
2025-W49,NXF,ATC,54.4,3,0.09026807222864068,602.4,PosOnly
2025-W49,NXF,Weather,36.0,2,0.059770121979109664,602.4,PosOnly
2025-W49,NXF,Other,15.5,1,0.025734147007439978,602.4,PosOnly
2025-W50,NXF,Late Arrival,782.9,52,0.5075129195907984,1542.6,PosOnly
2025-W50,NXF,Ground Ops,321.3,21,0.2082811294316731,1542.6,PosOnly
2025-W50,NXF,Engineering,79.1,5,0.051270172893962136,1542.6,PosOnly
2025-W50,NXF,OCC,113.9,7,0.07381042417313884,1542.6,PosOnly
2025-W50,NXF,ATC,149.4,9,0.09687584362267938,1542.6,PosOnly
2025-W50,NXF,Weather,87.5,5,0.05672795773376367,1542.6,PosOnly
2025-W50,NXF,Other,8.5,1,0.005521552553984733,1542.6,PosOnly
2025-W51,NXF,Late Arrival,208.8,13,0.4917367586683553,424.6,PosOnly
2025-W51,NXF,Ground Ops,81.8,5,0.1927245581921873,424.6,PosOnly
2025-W51,NXF,Engineering,24.9,1,0.05873115105018199,424.6,PosOnly
2025-W51,NXF,OCC,21.8,1,0.0513626581246719,424.6,PosOnly
2025-W51,NXF,ATC,37.3,2,0.08792101106826843,424.6,PosOnly
2025-W51,NXF,Weather,19.4,1,0.04563575644578043,424.6,PosOnly
2025-W51,NXF,Other,30.5,2,0.0718881064505546,424.6,PosOnly
2025-W52,NXF,Late Arrival,547.3,36,0.47296705664331395,1157.2,PosOnly
2025-W52,NXF,Ground Ops,230.3,15,0.1990339539454283,1157.2,PosOnly
2025-W52,NXF,Engineering,58.2,3,0.050332184163177654,1157.2,PosOnly
2025-W52,NXF,OCC,95.2,6,0.08230225697396637,1157.2,PosOnly
2025-W52,NXF,ATC,121.1,8,0.10464922205036124,1157.2,PosOnly
2025-W52,NXF,Weather,70.3,4,0.060756389790008476,1157.2,PosOnly
2025-W52,NXF,Other,34.7,2,0.029958936433743977,1157.2,PosOnly
